id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32347,Explore Cultural Sights from a Family-Friendly Apartment,139939,Alejandro,Casco Antiguo,San Vicente,37.39468,-6.00183,Entire home/apt,99,2,153,2019-09-26,1.44,1,242
49287,BEAUTIFUL APARTMENT IN SEVILLE,224697,Walter,Casco Antiguo,Feria,37.39855,-5.99365,Entire home/apt,49,3,38,2019-08-18,0.36,1,236
94187,(2) ROOM + PRIVATE BATHROOM. CASA DEL BUEN VIAJE,503692,Margot,Casco Antiguo,San Bartolomé,37.39012,-5.98676,Private room,55,2,75,2019-06-05,0.77,5,354
108236,Sunny apt in heart of seville!!,560040,Pepe,Casco Antiguo,San Vicente,37.39645,-5.99887,Entire home/apt,58,2,141,2019-09-27,1.38,2,97
108568,TERRACE ALAME WIFI PARKING DOWNTOWN,589600,Miguel,Casco Antiguo,Feria,37.39939,-5.99237,Entire home/apt,65,3,80,2019-09-15,0.82,11,152
111140,Quiet&Typical Patio Historic Centre,560040,Pepe,Casco Antiguo,San Vicente,37.39639,-6.00021,Entire home/apt,57,60,50,2019-09-07,0.63,2,0
116703,"Walk to the Cathedral!! ATICO DUPLEX, WIFI.",589600,Miguel,Casco Antiguo,Arenal,37.3868,-5.99666,Entire home/apt,65,3,152,2019-09-13,1.50,11,305
117278,"Walk to the Cathedral!! DUPLEX ARENAL, WIFI.",589600,Miguel,Casco Antiguo,Arenal,37.38595,-5.997,Entire home/apt,60,3,94,2019-09-16,0.94,11,329
120619,"PALACE HOUSE, 30 €,----",606762,Juan,Casco Antiguo,Santa Cruz,37.38814,-5.99399,Private room,30,1,657,2019-09-25,6.47,2,0
131987,SEVILLA CENTER 4 PAX.GREAT REVIEWS 1 BR+WIFI+AC,1535528,Javier,Casco Antiguo,San Vicente,37.39502,-6.00063,Entire home/apt,69,4,219,2019-09-19,2.38,1,200
137080,APARTMENT MORAVIA Historic Center,670391,Cristobal,Casco Antiguo,San Julián,37.39923,-5.98492,Entire home/apt,59,3,102,2019-09-22,1.05,7,331
144918,"Cozy apartment in Triana, Seville",701871,Laura Y José,Triana,Triana Casco Antiguo,37.38222,-5.99989,Entire home/apt,46,2,151,2019-09-26,3.14,1,319
159596,apto lujo 2 D en el Arenal (Sevilla),629861,Alvaro,Casco Antiguo,Arenal,37.38456,-5.99583,Entire home/apt,100,64,4,2018-08-16,0.20,2,37
179617,Suite Giralda Sunny Private Terrace 3 pax,860055,Maria,Casco Antiguo,Santa Cruz,37.38514,-5.99214,Entire home/apt,70,3,130,2019-09-13,1.40,22,299
179629,Bamberg Duplex Private Terrace Old town 5 pax,860055,Maria,Casco Antiguo,Alfalfa,37.38948,-5.99238,Entire home/apt,115,3,140,2019-08-18,1.49,22,228
185356,Macarena Romans Walls 7 pax,860055,Maria,Macarena,"Cruz Roja, Capuchinos",37.4011,-5.98396,Entire home/apt,95,3,95,2019-09-09,0.96,22,293
201209,Esmeralda Apartment - VFT/SE/00620,983968,Jesús,Macarena,Las Avenidas,37.41096,-5.98477,Entire home/apt,60,2,54,2019-05-20,0.57,9,242
207702,"Tirso I, 7 minutes walk from the Cathedral",1022533,Maria,Casco Antiguo,Arenal,37.3889,-5.99823,Entire home/apt,77,3,292,2019-09-17,4.77,1,161
217440,PALACE HOUSE Room center sevilla B,606762,Juan,Casco Antiguo,Santa Cruz,37.3885,-5.99344,Private room,30,1,675,2019-09-29,6.93,2,284
219958,SEVILLA PENHOUSE + SOLARIUM+WIFI,1139894,Enrique,Palmera - Bellavista,Heliópolis,37.35438,-5.98584,Entire home/apt,115,2,104,2019-08-11,1.23,6,223
227905,"HISTORIC ROOM, CENTER OF SEVILLE",1188880,Lola,Casco Antiguo,San Vicente,37.3948,-6.00121,Private room,40,1,70,2019-09-15,0.73,2,78
229403,FANTASTIC LOFT COOL NEIGHBORHOOD,1198187,Oscar,Casco Antiguo,Feria,37.39913,-5.99088,Entire home/apt,35,1,769,2019-09-15,8.05,5,83
253430,Apartment in historic center. WIFI,1330663,Mario,Casco Antiguo,Alfalfa,37.39002,-5.99061,Entire home/apt,50,2,195,2019-09-12,2.04,2,300
266016,"nice loft it the Center, wifi",1391956,Jorge,Nervión,San Bernardo,37.38081,-5.98592,Entire home/apt,65,2,322,2019-09-09,3.46,8,219
272934,"NEAR TOWN HALL PENTHOUSE, WIFI+A/C",1428269,Actua Y Gestiona S.L.,Casco Antiguo,Santa Cruz,37.38807,-5.99184,Entire home/apt,115,1,219,2019-09-24,2.35,6,272
273981,"NEAR TOWN HALL APARTMENT, WIFI+A/C",1428269,Actua Y Gestiona S.L.,Casco Antiguo,Alfalfa,37.39071,-5.99468,Entire home/apt,115,1,98,2019-06-12,1.04,6,247
275148,[302] Nice flat next to the Giralda,1379382,Rincones Con Luz,Casco Antiguo,Santa Cruz,37.38526,-5.99204,Entire home/apt,136,2,36,2019-06-11,0.40,26,343
280885,Colonial Terrace in Giralda 5 pax VFT/SE/01787,860055,Maria,Casco Antiguo,Santa Cruz,37.38676,-5.9921,Entire home/apt,90,3,105,2019-09-11,1.12,22,290
298673,Corral del Coliseo -WiFi - VFT/SE/00432,1539380,Eva María,Casco Antiguo,"Encarnación, Regina",37.39443,-5.99175,Entire home/apt,61,2,355,2019-09-29,3.88,1,291
315971,ROOM WITH A VIEW ON ROOF.,1188880,Lola,Casco Antiguo,San Vicente,37.39493,-5.99899,Private room,36,2,375,2019-09-28,4.06,2,222
321192,Center with free parking - wifi,1643754,Vicente,Nervión,an Roque,37.39179,-5.98271,Entire home/apt,75,3,324,2019-09-25,3.55,1,290
343997,Quiet Light-Filled Apartment in 18th-Century Building,879606,Rafael,Casco Antiguo,Santa Cruz,37.38894,-5.99274,Entire home/apt,68,3,432,2019-09-23,4.76,2,172
366257,Penthouse with¡Large Private Terrac¡Wifi.Triana-Se,1848992,Jose,Triana,Triana Casco Antiguo,37.38657,-6.00551,Entire home/apt,40,2,309,2019-09-25,3.39,1,15
369170,ático dúplex  y terraza en  Centro Sevilla,1862118,Charo,Casco Antiguo,Feria,37.39626,-5.99312,Entire home/apt,120,2,2,2019-07-13,0.48,6,99
369324,HABITACION   CASA CENTRO DE SEVILA,1862118,Charo,Casco Antiguo,Feria,37.39677,-5.9914,Private room,35,5,26,2019-09-01,0.48,6,0
384727,Private Room  in Center of Seville,1920069,Manuela,Casco Antiguo,Arenal,37.38453,-5.99387,Private room,45,1,610,2019-09-26,6.82,2,289
394083,SAN BERNARDO. PARKING + WIFI+ A/C,1428269,Actua Y Gestiona S.L.,Nervión,San Bernardo,37.38088,-5.98176,Entire home/apt,60,1,312,2019-09-19,3.47,6,250
394707,Great house by the Guadalquivir ,1973367,Alvaro,Los Remedios,Los Remedios,37.37766,-5.99885,Private room,28,1,528,2019-05-12,5.79,3,1
398966,"CASTELLAR APARMENT, CENTRAL PERFECT",1992907,Jose Luis,Casco Antiguo,Feria,37.39537,-5.98865,Entire home/apt,78,3,191,2019-09-11,2.13,1,333
399073,[521] Nice apartment with terrace,1379382,Rincones Con Luz,San Pablo - Santa Justa,Huerta de Santa Teresa,37.38998,-5.96881,Entire home/apt,68,3,26,2019-06-09,0.33,26,2
408801,Bright apartment in La Macarena,2035589,Óscar,Macarena,"La Paz, Las Golondrinas",37.41103,-5.98806,Entire home/apt,48,2,50,2019-06-29,0.56,1,347
411569,Historic city center apartment WIFI,1853358,Marisol Y José,Casco Antiguo,"Encarnación, Regina",37.3928,-5.99057,Entire home/apt,381,1,374,2019-09-28,4.13,2,77
426133,"Cool, stylish studio in authentic Triana",2118460,Rocio,Triana,Triana Casco Antiguo,37.38851,-6.00727,Entire home/apt,50,3,224,2019-09-29,2.48,4,240
426401,Apartment Redes 15 (Sevilla) B,2120026,Jose Maria,Casco Antiguo,San Vicente,37.39452,-6.00009,Entire home/apt,55,2,62,2019-09-25,0.73,2,344
427314,"3 bedr,3 bath.Exclusive town center",2124038,Tomas,Casco Antiguo,Museo,37.39059,-5.99786,Entire home/apt,200,2,78,2019-04-23,0.95,7,245
435402,CHARMING SEVILLA CENTER APT ALAMEDA,2162363,Esperanza,Casco Antiguo,San Vicente,37.39573,-5.9959,Entire home/apt,59,3,288,2019-09-29,3.20,1,217
443685,10. SPACIOUS & NAIVE APARTMENT,2204184,Aim,Casco Antiguo,Arenal,37.38863,-5.99921,Entire home/apt,90,1,88,2019-09-26,1.01,14,254
455380,A GARDEN GEM WITH A STUNNING VIEW,2263272,Manuel,Casco Antiguo,Feria,37.39772,-5.9909,Entire home/apt,140,3,91,2019-09-09,1.03,1,309
462899,Room+priv. bath Center of Seville!,2300263,Brad,Casco Antiguo,Alfalfa,37.3923,-5.99043,Private room,299,1,417,2018-09-27,4.65,2,282
471876,05. SPACIOUS AND CHEERFUL APARTMENT,2204184,Aim,Casco Antiguo,Museo,37.38916,-6.00043,Entire home/apt,90,1,93,2019-09-22,1.08,14,262
481991,El ático de las tejas rojas,2325204,Leonor,Casco Antiguo,Alfalfa,37.39114,-5.99127,Entire home/apt,70,2,120,2019-08-22,1.36,1,223
488406,Santamaria PrivateTerrace  Historical center 7 pax,860055,Maria,Casco Antiguo,Santa Cruz,37.38812,-5.99227,Entire home/apt,185,3,183,2019-08-21,2.07,22,256
518382,PRIVATE ROOM TERRACE OWN BATHROOM 2,1198187,Oscar,Casco Antiguo,Feria,37.39877,-5.98945,Private room,26,1,661,2019-09-25,7.50,5,73
519320,Casa junto al río Guadalquivir,1973367,Alvaro,Los Remedios,Los Remedios,37.37811,-5.99852,Private room,28,1,338,2019-05-10,3.82,3,0
519393,casa junto al río Guadalquivir 2,1973367,Alvaro,Los Remedios,Los Remedios,37.37805,-5.99816,Private room,28,1,372,2019-05-14,4.28,3,0
525845,Stunning Apartment in Great Triana. VFT/SE/00724,2584848,Jose Manuel,Triana,Triana Este,37.38335,-6.00544,Entire home/apt,65,2,52,2019-06-17,0.60,3,196
530580,Peaceful-centric-WiFi-parking+15€/d,2605665,Piroska,Casco Antiguo,San Bartolomé,37.38919,-5.9889,Entire home/apt,90,3,220,2019-09-24,2.49,1,337
531891,"8 people, 50 meters to cathedral",2614256,Isa,Casco Antiguo,Arenal,37.38788,-5.99609,Entire home/apt,135,2,262,2019-09-13,3.30,8,294
532392,Apartment Alfarería,2616444,Nacho,Triana,Triana Casco Antiguo,37.38502,-6.0046,Entire home/apt,82,2,416,2019-09-25,4.76,1,303
540257,STUDIO OLD TOWN  SEVILLA. WIFI,2654826,Jonatan,Casco Antiguo,Alfalfa,37.3924,-5.99169,Entire home/apt,45,2,445,2019-09-09,5.07,1,122
543350,Apartment in the heart of Sevilla,2671302,Pedro,Casco Antiguo,San Vicente,37.39543,-5.99643,Entire home/apt,76,2,444,2019-09-16,5.02,1,91
554494,1Bdr Apartment Historic Center I,2426762,Antonio,Casco Antiguo,San Bartolomé,37.38925,-5.99005,Entire home/apt,55,3,169,2019-09-15,1.96,8,118
556908,01. FAIR SPACE WITH HISTORY,2204184,Aim,Casco Antiguo,Museo,37.38919,-6.00043,Entire home/apt,80,1,51,2019-09-27,0.59,14,167
572576,[312] Studio with fantastic terrace,1379382,Rincones Con Luz,Casco Antiguo,San Gil,37.40251,-5.98861,Entire home/apt,16,60,31,2019-07-06,0.36,26,0
584921,1Bdr apt historic center Alfalfa II,2426762,Antonio,Casco Antiguo,Alfalfa,37.38943,-5.9902,Entire home/apt,55,3,214,2019-09-14,2.51,8,121
586027,Apartament (Redes 15 Sevilla) A,2120026,Jose Maria,Casco Antiguo,San Vicente,37.39377,-6.00014,Entire home/apt,49,2,52,2019-09-22,0.61,2,240
588962,"[557] Ample appartement à Séville, bien communiqué",1379382,Rincones Con Luz,Nervión,La Buhaira,37.3832,-5.97908,Entire home/apt,104,60,20,2017-02-06,0.23,26,91
592830,CENTRO SEVILLA-PARKING-PATIO SEVILLANO-WI FI,2926391,Leonor,Casco Antiguo,San Bartolomé,37.38866,-5.98764,Entire home/apt,90,2,142,2019-06-03,1.65,1,310
597776,"CALM&COZY  LOFT, ALFALFA SETAS SQUARE,WIFI+A/C",2955713,Rafael,Casco Antiguo,Alfalfa,37.39138,-5.98964,Entire home/apt,70,3,288,2019-09-29,3.35,2,204
609522,"Azul, Nice apart. Historic center",2901559,Fernando,Casco Antiguo,San Vicente,37.39563,-5.99565,Entire home/apt,49,2,188,2019-09-10,2.18,2,47
613844,HISTORICAL CENTER SEVILLE  WIFI+A/C,3043319,Jose Antonio Y Carmen,Casco Antiguo,Alfalfa,37.39178,-5.98868,Entire home/apt,90,2,339,2019-09-25,3.97,1,135
619225,"NEXT TO ALL: DOWNTOWN, CENTER&RIVER",3067388,Miguel,Los Remedios,Los Remedios,37.37785,-6.00144,Private room,14,1,0,,,1,99
629723,Contemporary Loft Space in Historic City Center,3121992,María Victoria,Casco Antiguo,"Encarnación, Regina",37.39392,-5.99194,Entire home/apt,67,3,161,2019-09-21,2.06,2,142
631575,"NICE APART, CATHEDRAL DOOR/Parking optional",1450295,Juan & Carmen,Casco Antiguo,Santa Cruz,37.38764,-5.99298,Entire home/apt,65,2,580,2019-09-27,6.70,7,0
632204,"PENTHOUSE, CENTER SEVILLA/Parking",1450295,Juan & Carmen,Casco Antiguo,Santa Cruz,37.38787,-5.9931,Entire home/apt,65,2,460,2019-09-14,5.37,7,226
632876,MINI LOFT COOL NEIGHBORHOOD CENTER,1198187,Oscar,Casco Antiguo,San Gil,37.40287,-5.99173,Entire home/apt,35,1,755,2019-09-16,8.71,5,69
636468,Lagar Cozy Central Flat-Commun terrace-Opt Parking,3173171,Joaquín Y Natalia,Casco Antiguo,Alfalfa,37.38999,-5.99203,Entire home/apt,65,2,402,2019-09-29,4.69,23,197
649755,CITYCENTER LUX PENTHOUSE 127m VIEWS,3261634,Carlos,Casco Antiguo,San Vicente,37.39554,-6.00198,Entire home/apt,85,3,222,2019-09-21,2.81,1,213
650064,Estudio Museo 5 Confortable con Ducha,3258098,Apartamentos Reservaloen,Casco Antiguo,Museo,37.39285,-5.99952,Entire home/apt,80,1,5,2014-10-19,0.06,24,260
650131,Reservaloen Terrazas 8,3258098,Apartamentos Reservaloen,Casco Antiguo,Arenal,37.38652,-5.99608,Entire home/apt,90,1,1,2012-10-29,0.01,24,217
653664,Estudio Museo 3 Confortable con Ducha,3258098,Apartamentos Reservaloen,Casco Antiguo,Museo,37.39167,-5.99965,Entire home/apt,80,1,2,2014-12-02,0.03,24,246
653685,Independent Center Room+Private bathroom+Terrace,3287873,Francisco,Casco Antiguo,Arenal,37.38639,-5.9975,Private room,59,2,15,2018-01-01,0.50,1,328
656013,"CONFROTABLE  SUITE CENTER OF SEVILLE, WIFI",2705030,Francisco,Casco Antiguo,Alfalfa,37.39081,-5.99306,Entire home/apt,47,3,83,2019-09-09,1.00,14,62
657565,Estudio Museo 4 Confortable con ducha,3258098,Apartamentos Reservaloen,Casco Antiguo,San Vicente,37.3934,-5.99991,Entire home/apt,80,1,0,,,24,259
659379,"ÁTICO CENTRO 2 TERRAZAS, 2 ROOMS, WIFI, ASCENSOR",3326392,Reyes,Casco Antiguo,Feria,37.39649,-5.99044,Entire home/apt,90,2,48,2019-04-26,0.74,2,64
661655,"Nice Penthouse with terrace, city center!",3340359,Cristina,Casco Antiguo,San Julián,37.39754,-5.98751,Entire home/apt,130,2,36,2019-04-08,0.45,5,128
662269,Nice Flat in in Triana with A/C,1513237,Eukene,Triana,Triana Este,37.37994,-6.00007,Entire home/apt,40,4,28,2018-12-05,0.53,2,19
662963,[566] Wonderful penthouse overlooking the Giralda!,1379382,Rincones Con Luz,Casco Antiguo,Arenal,37.3847,-5.99611,Entire home/apt,76,2,73,2019-03-31,0.85,26,265
663489,Reservaloen Terrazas 2,3258098,Apartamentos Reservaloen,Casco Antiguo,Arenal,37.3868,-5.99773,Entire home/apt,90,1,2,2017-02-04,0.02,24,211
664655,Estudio Museo 6 Confortable con Ducha,3258098,Apartamentos Reservaloen,Casco Antiguo,Museo,37.39199,-6.00014,Entire home/apt,80,1,0,,,24,261
667100,Atlantic Terrace Historical Center 4 pax,860055,Maria,Casco Antiguo,Santa Cruz,37.38729,-5.99061,Entire home/apt,85,3,81,2019-05-27,0.95,22,305
670453,GREAT HOUSE IN SEVILLE DOWNTOWN,3397312,Carlos Y José María,Casco Antiguo,Alfalfa,37.38876,-5.9914,Entire home/apt,130,2,53,2019-03-18,0.63,2,254
671358,Nice  apartment Historic Center,3340359,Cristina,Casco Antiguo,San Julián,37.39629,-5.98668,Entire home/apt,100,2,16,2019-03-03,0.20,5,32
674722,Nice & lighty single room inSéville,3426128,Valeria,Casco Antiguo,Santa Catalina,37.39227,-5.98465,Private room,25,2,57,2019-09-19,0.67,1,21
677182,Room in the center of Sevilla-Green,3442669,Luis,Casco Antiguo,San Gil,37.40069,-5.9926,Private room,20,1,222,2019-09-15,2.59,3,111
678283,"Apartment historic center, private terrace + WiFi",2426762,Antonio,Casco Antiguo,Alfalfa,37.39069,-5.98913,Entire home/apt,59,3,230,2019-09-08,2.69,8,113
688140,GREAT PRIVATE TERRACE IN SANTA CRUZ CENTER.,2705030,Francisco,Casco Antiguo,Santa Cruz,37.38513,-5.99099,Entire home/apt,99,3,154,2019-09-08,1.81,14,132
692388,Rooms for groups in the centre-WIFI,3540583,María,Sur,El Porvenir,37.37343,-5.98129,Entire home/apt,900,1,25,2019-07-09,0.32,15,361
695151,Charming apartment+ PARKING 15 €/NIGHT,3555715,Inma,Casco Antiguo,Santa Catalina,37.39492,-5.98553,Entire home/apt,95,2,125,2019-08-28,2.13,9,60
700074,1 bedroom Apartment historic center,3340359,Cristina,Casco Antiguo,San Julián,37.39609,-5.98735,Entire home/apt,70,2,4,2017-10-23,0.05,5,104
701737,central and charming with terrace,3601410,Patricia,Casco Antiguo,Alfalfa,37.39145,-5.99697,Entire home/apt,45,60,62,2018-05-31,0.73,1,216
701999,Apartment In Heaven Triana,3603333,Luz,Triana,Triana Casco Antiguo,37.38629,-6.00578,Entire home/apt,80,3,62,2018-10-31,0.80,1,319
702998,"NICE FLAT, 2 TV's AND FREE WIFI",3609455,Javier,Casco Antiguo,San Bartolomé,37.39026,-5.98604,Entire home/apt,42,3,121,2019-09-27,5.13,1,60
704131,Estudio Museo 2 Confortable con Ducha,3258098,Apartamentos Reservaloen,Casco Antiguo,Museo,37.39252,-5.99872,Entire home/apt,80,1,1,2016-10-15,0.03,24,248
705642,NEW APARTMENT WITH A SHARE ROOF TERRACE,2705030,Francisco,Casco Antiguo,Alfalfa,37.39208,-5.99046,Entire home/apt,75,3,59,2019-09-15,0.74,14,149
705652,Historic home downtown Seville1,3625249,Lola,Casco Antiguo,San Vicente,37.39639,-5.99918,Private room,42,2,342,2019-06-23,4.03,4,338
705697,Room near center +breakfast,3625534,Irina,Triana,Triana Este,37.37735,-6.00529,Private room,22,2,159,2019-09-27,2.01,1,141
714219,CHARMING APARTAMENT IN THE HEART,3678327,Ana Belen,Casco Antiguo,Alfalfa,37.39053,-5.99014,Entire home/apt,62,2,299,2019-05-20,3.51,1,78
714300,CHIC FLAT IN  THE HEART OF SEVILLA,3678775,Alison,Casco Antiguo,Alfalfa,37.3921,-5.99169,Entire home/apt,65,2,166,2019-09-21,3.50,2,134
714696,Wonderful studio with sunny terrace,3680734,Otto,Sur,"Tabladilla, La Estrella",37.36415,-5.98123,Entire home/apt,35,60,16,2017-08-31,0.21,2,0
721483,Historic home  Seville.room2,3625249,Lola,Casco Antiguo,San Lorenzo,37.39752,-5.99779,Private room,42,2,308,2019-09-22,3.64,4,335
721598,Casa histórica centro Sevilla.room3,3625249,Lola,Casco Antiguo,San Vicente,37.39642,-5.99713,Private room,23,2,393,2019-09-24,4.65,4,310
721624,Casa histórica centro Sevilla.room4,3625249,Lola,Casco Antiguo,San Vicente,37.39617,-5.99761,Private room,23,2,397,2019-09-18,4.69,4,293
721753,Apartment in the historic center- VFT/SE/00056,3726424,Beatriz,Casco Antiguo,Alfalfa,37.39135,-5.98942,Entire home/apt,69,3,243,2019-09-29,3.14,1,149
724060,Room in the centre of Seville,3743082,Cristina,Nervión,La Florida,37.38669,-5.98424,Private room,35,2,209,2019-09-29,3.57,1,0
724177,Centro en la Maestranza especial,1391956,Jorge,Casco Antiguo,Arenal,37.38536,-5.99719,Entire home/apt,65,2,217,2019-09-15,2.58,8,122
725287,"Habitación Tranquila, Luminosa, A/C en Triana",1513237,Eukene,Triana,Triana Casco Antiguo,37.3821,-6.00116,Private room,35,2,155,2019-09-23,2.36,2,111
725656,The Actor`s House. Private Pool.,670391,Cristobal,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",37.40348,-5.99204,Entire home/apt,150,4,105,2019-09-21,1.36,7,336
726220,Apartment in the center of Seville,3757143,Ernesto,Casco Antiguo,Museo,37.39189,-6.0003,Entire home/apt,92,3,115,2019-08-11,1.40,1,229
726333,DOWNTOWN APARTMENT SEVILLA,3758426,Fernando Maria,Casco Antiguo,San Vicente,37.39346,-6.00013,Entire home/apt,52,2,142,2019-09-24,2.14,1,141
726916,Bright apartment in Sevilla Center!,3340359,Cristina,Casco Antiguo,San Gil,37.40043,-5.98727,Entire home/apt,70,2,4,2018-11-17,0.05,5,110
727016,Beautiful apart in the best centr 1,2124038,Tomas,Casco Antiguo,Museo,37.38999,-5.99895,Entire home/apt,100,2,7,2018-04-29,0.09,7,343
727025,Great apartment in the old town 2,2124038,Tomas,Casco Antiguo,Museo,37.39067,-5.99901,Entire home/apt,125,3,44,2018-04-13,0.55,7,236
727030,"2 bedr,3 bath in the old town (3)",2124038,Tomas,Casco Antiguo,Museo,37.39031,-5.99782,Entire home/apt,125,3,21,2018-04-04,0.29,7,226
727034,Luxury apart in the best centre (4),2124038,Tomas,Casco Antiguo,Arenal,37.38901,-5.9973,Entire home/apt,150,2,120,2019-08-12,1.64,7,246
730950,SPLENDID APMNT 3 MIN FROM CATHEDRAL,3802491,José,Casco Antiguo,Alfalfa,37.39051,-5.99407,Entire home/apt,70,2,265,2019-09-10,3.17,2,93
738380,APARTMENT WITH PRIVATE TERRACE,3858271,Inmaculada,Casco Antiguo,San Gil,37.40191,-5.99281,Entire home/apt,70,3,202,2019-09-29,3.15,2,282
738857,Private room in the historic center,3859217,Mari Carmen,Casco Antiguo,San Gil,37.4007,-5.99,Private room,38,2,61,2019-09-29,1.12,1,96
742801,PALACE HOUSE Apt Giralda view WIFI,3889491,Inmaculada,Casco Antiguo,Santa Cruz,37.38806,-5.99221,Entire home/apt,77,3,334,2019-09-29,3.97,1,204
743798,"5 min to cathedral, for 6 persons",2614256,Isa,Casco Antiguo,Arenal,37.38844,-5.99686,Entire home/apt,100,2,24,2019-09-10,0.30,8,303
743907,"Attic 5 min to cathedral, with view",2614256,Isa,Casco Antiguo,Arenal,37.3891,-5.99877,Entire home/apt,75,2,1,2014-05-08,0.02,8,291
745304,Twin room historical center,3908345,Alfredo,San Pablo - Santa Justa,"San Carlos, Tartessos",37.4005,-5.97276,Private room,30,1,161,2019-09-29,2.03,5,343
746631,"APARTAMENT OF CENTER SEVILLE, WIFI",3918085,Angel Y Laura,Casco Antiguo,Alfalfa,37.38948,-5.99107,Entire home/apt,55,2,408,2019-09-16,4.97,2,206
749397,Apartment in the center of Sevilla,3938234,Raimundo,Nervión,an Roque,37.39078,-5.98334,Entire home/apt,55,5,11,2019-05-14,0.13,1,229
750285,[532] Confortable apartamento a buen precio,1379382,Rincones Con Luz,Cerro - Amate,El Cerro,37.36898,-5.95349,Entire home/apt,63,2,4,2019-03-07,0.27,26,61
751667,"Apto.CATEDRAL: WIFI, A/C, Parking",3952052,Javier,Casco Antiguo,Santa Cruz,37.38728,-5.9938,Entire home/apt,75,2,338,2019-09-27,4.02,4,225
753178,Apartment in Seville,3961782,Víctor,Los Remedios,Los Remedios,37.376,-5.99956,Entire home/apt,50,2,53,2019-09-12,0.81,1,283
754512,CATHEDRAL 3min CENTER SEVILLE Wi-Fi,3970561,Rosa,Casco Antiguo,Santa Cruz,37.38863,-5.99306,Entire home/apt,68,2,120,2019-09-20,1.44,1,270
755070,APART. MODERNO CON GARAGE Y PISCINA,3767896,María,Macarena,Pino Flores,37.40785,-5.9725,Entire home/apt,70,2,81,2019-09-16,0.99,3,335
758337,Chic & Cheap  next to Giralda,3678775,Alison,Casco Antiguo,"Encarnación, Regina",37.39283,-5.99289,Entire home/apt,65,2,253,2019-09-21,3.10,2,146
761721,APARTMENTS OLÉ - SANTA CRUZ TERRACE,4015124,Angela,Casco Antiguo,Santa Cruz,37.38426,-5.98739,Entire home/apt,164,1,56,2019-09-05,0.72,7,326
761744,Apartments Olé - Santa Cruz 1,4015124,Angela,Casco Antiguo,Santa Cruz,37.38503,-5.98937,Entire home/apt,182,1,89,2019-06-14,1.12,7,342
764576,SIERPES A- CENTER-WIFI-PARKING OPTIONAL,3173171,Joaquín Y Natalia,Casco Antiguo,Alfalfa,37.39035,-5.99345,Entire home/apt,79,2,473,2019-09-23,5.64,23,163
765157,Single Room in the heart of thecity,4033896,Maribel,Casco Antiguo,Alfalfa,37.39086,-5.99164,Private room,33,1,317,2019-09-23,4.11,1,66
771028,GRAN DÚPLEX CÉNTRICO+PATIO,4067608,José Carlos,Triana,Triana Oeste,37.38426,-6.01142,Entire home/apt,120,2,89,2019-09-09,1.12,1,297
771187,"APT.IN CENTER, NEW & COMFORTABLE-5",3982301,Cristina,Casco Antiguo,San Bartolomé,37.38729,-5.98828,Entire home/apt,500,2,0,,,2,0
771293,"NEW PENTHOUSE, IN CENTER, COSY,WIFI",3982301,Cristina,Casco Antiguo,San Bartolomé,37.38742,-5.98824,Entire home/apt,500,2,0,,,2,0
772805,03. SENCILLO Y ACOGEDOR,2204184,Aim,Casco Antiguo,Arenal,37.38737,-5.99893,Entire home/apt,60,1,16,2019-09-08,0.20,14,17
774772,HABITACIÓN ECONÓMICA EN SEVILLA & FREE PARKING,4087341,Montserrat,Macarena,"La Paz, Las Golondrinas",37.4132,-5.98499,Private room,14,1,674,2019-09-28,8.07,2,256
785089,"Apartment in ""Corral del Conde""",4139203,Lidia,Casco Antiguo,Santa Catalina,37.39321,-5.98717,Entire home/apt,65,2,120,2019-09-25,1.46,1,327
787061,APARTMENT WITH CATHEDRAL VIEWS.,2705030,Francisco,Casco Antiguo,Santa Cruz,37.38517,-5.99056,Entire home/apt,75,3,67,2019-08-25,0.90,14,149
791871,LUXURY APARTMENT IN HISTORIC CENTER,4172025,Antonio,Casco Antiguo,Alfalfa,37.38898,-5.99178,Entire home/apt,70,2,125,2019-09-27,1.61,1,343
795085,Reservaloen Terrazas 3,3258098,Apartamentos Reservaloen,Casco Antiguo,Arenal,37.38556,-5.99647,Entire home/apt,90,1,0,,,24,244
796804,LARGE ROOM WITH BATHROOM INDEPENDENT IN MY HOUSE,4197264,"Sara, Manolo Y Ana",Palmera - Bellavista,"Sector Sur, La Palmera, Reina Mercedes",37.35695,-5.98734,Private room,25,60,142,2019-09-12,2.20,2,225
799176,CENTRICA HABITACION EN SEVILLA & FREE PARKING,4087341,Montserrat,Macarena,"La Paz, Las Golondrinas",37.41137,-5.98684,Private room,14,1,638,2019-09-23,7.69,2,258
799368,DESIGN LOFT in the heart of Seville_VFT/SE/00164,4208935,Concha,Casco Antiguo,Feria,37.39827,-5.99117,Entire home/apt,70,2,412,2019-09-27,5.04,3,276
804296,Centro Magnifico Apartamento  ,4233183,Manuel Ángel,Casco Antiguo,Alfalfa,37.39003,-5.99413,Entire home/apt,49,1,89,2019-06-04,1.11,1,340
809285,Reservaloen Terrazas 6,3258098,Apartamentos Reservaloen,Casco Antiguo,Arenal,37.38635,-5.99584,Entire home/apt,90,1,0,,,24,237
