id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
44085,Villa in Addaia great sea view and fun pool,193043,Manuela,,Es Mercadal,40.00946,4.20026,Entire home/apt,99,5,14,2018-08-25,0.16,4,182
102558,appartment in Menorca -Cala Galdana,536023,Yolanda,,Ciutadella de Menorca,39.94273,3.96278,Entire home/apt,50,1,29,2019-08-03,0.29,1,92
148138,APARTMENT TO RENT IN CIUTADELLA,715601,Jose Luis,,Ciutadella de Menorca,40.00179,3.79968,Entire home/apt,49,1,16,2019-09-09,0.21,3,363
245722,Son Magnà. Charm and privacy in traditional villa,1289210,Miguel,,Alaior,39.89677,4.14912,Private room,200,2,19,2019-07-20,0.30,1,337
285865,Apartment sea view + swimming pool,1487752,Roberto,,Ciutadella de Menorca,40.00088,3.79955,Entire home/apt,69,4,66,2019-09-15,0.75,1,363
294398,Son Esquella - Charming Menorca,312145,Gabriela,,Alaior,39.89089,4.11607,Entire home/apt,450,3,12,2019-09-08,0.23,2,356
295705,The Most Perfect Villa in Menorca! ,312145,Gabriela,,Alaior,39.89183,4.11577,Entire home/apt,1250,2,21,2019-09-16,0.24,2,332
325641,BEAUTIFUL VILLA IN A VIRGIN BEACH,1492975,Pili,,Mahón,39.8363,4.19367,Entire home/apt,214,4,31,2019-09-13,0.41,1,1
334376,Nice traditional house in Menorca,1913268,Familia,,Ciutadella de Menorca,40.00506,3.83711,Entire home/apt,100,3,32,2019-09-06,0.35,6,180
357026,Coqueto apartamento Son Bou Menorca,1740878,Emilio,,Alaior,39.90397,4.07033,Entire home/apt,75,5,23,2019-09-25,0.26,1,280
358378,MENORCA APARTMENT SON BOU BEACH,1807049,Miguel Angel,,Alaior,39.90178,4.07674,Entire home/apt,40,5,29,2019-09-16,0.47,2,176
366358,Wonderful Farm in 500 acre Estate with Sea Access,1849697,V. Alessandro,,Ciutadella de Menorca,40.03523,3.96514,Entire home/apt,495,3,33,2019-04-28,0.37,1,302
366636,apartament en Son Bou Menorca Spain,1851146,Carmen,,Alaior,39.90258,4.07567,Entire home/apt,100,5,15,2019-09-03,0.20,1,347
370676,Traditional Family house (historical Ciutadella),1868061,Olga,,Ciutadella de Menorca,40.00286,3.8374,Entire home/apt,400,2,4,2018-07-22,0.25,1,349
382144,*Lovely cottage in natural setting*,1913268,Familia,,Ciutadella de Menorca,40.02229,3.94258,Entire home/apt,60,3,62,2019-09-13,0.68,6,180
386067,NEW APARTMENT NEXT TO THE BEACH,1932691,David,,Alaior,39.90435,4.07296,Entire home/apt,70,7,38,2019-09-15,0.44,1,365
394135,Mediterranean Garden Villa & Pool,1968952,Anne,,Ciutadella de Menorca,40.01474,3.84365,Entire home/apt,160,7,73,2019-08-24,0.82,2,193
403664,amazing attic seafront in Ciudadela,1913268,Familia,,Ciutadella de Menorca,39.99328,3.8312,Entire home/apt,142,3,80,2019-09-11,0.91,6,164
432413,Luxury refurbished farmhouse,2150036,Anna,,Sant Lluís,39.83896,4.26244,Private room,75,1,50,2019-08-18,0.67,6,240
459265,Best view ever and nice beach very close,193043,Manuela,,Es Mercadal,40.01391,4.19865,Entire home/apt,99,5,10,2018-08-31,0.20,4,132
476724,Acojedor apartamento CALA GALDANA,2362933,Rosa,,Ciutadella de Menorca,39.9433,3.96275,Entire home/apt,45,5,40,2019-09-22,0.46,1,335
477841,comfortable apartment in Mahon 4,251975,Daniel,,Mahón,39.88699,4.26784,Entire home/apt,100,4,48,2019-09-10,0.56,3,0
494480,NICE AND QUITE APPARTMENT FOR RENT,715601,Jose Luis,,Ciutadella de Menorca,39.99994,3.79722,Entire home/apt,130,1,25,2019-09-17,0.33,3,355
516153,VILLA MENORCA SWIMNGPOOL & SEA VIEW,2541948,Susana,,Mahón,39.89091,4.29592,Entire home/apt,198,15,0,,,1,0
517301,Preciosa casa en el campo menorquín,2546568,Paqui,,Mahón,39.93416,4.24318,Entire home/apt,160,2,40,2019-09-06,0.46,1,134
527985,Villa with pool 150m  from beach,2594436,Alejandro,,Ciutadella de Menorca,39.9689,3.83591,Entire home/apt,120,5,2,2019-07-20,0.15,1,346
549304,Casa Centro Ciutadella Menorca,2700491,Angeles,,Ciutadella de Menorca,40.00272,3.8382,Entire home/apt,101,5,77,2019-09-28,0.89,1,275
580840,Lovely Ciutadella Traditional House,1968952,Anne,,Ciutadella de Menorca,40.00094,3.83733,Entire home/apt,70,5,95,2019-08-27,1.10,2,190
589898,Villa Mercedes. Individual house,2911120,Víctor,,Ciutadella de Menorca,39.9927,3.83084,Entire home/apt,130,7,13,2019-07-27,0.46,1,78
596553,Terrific Couples Getaway in Minorca,2949986,Gabriel Y Beatriz,,Es Mercadal,39.97333,4.15161,Entire home/apt,110,5,64,2019-09-17,0.83,1,177
632651,Preciosa casa en Menorca Son Bou,3147448,DARK STAR SL  Jose,,Alaior,39.90189,4.07419,Entire home/apt,65,5,5,2019-08-26,0.13,1,165
636272,Luxury apartment in Cala `n Bosch,3171398,Esteban,,Ciutadella de Menorca,39.92839,3.83645,Entire home/apt,100,5,11,2019-08-27,0.18,1,265
653926,comfortable apartment in Mahon 2,251975,Daniel,,Mahón,39.88531,4.26567,Entire home/apt,95,3,56,2019-08-18,0.74,3,333
725695,"COUNTRY HOUSE IN MENORCA, SON COSTA",3753883,Agrytur,,Alaior,39.93534,4.13891,Entire home/apt,185,2,28,2019-09-10,0.45,1,313
854050,VILLA SAVANNA CIUTADELLA DE MENORCA,4459815,Antonio,,Ciutadella de Menorca,40.00309,3.80649,Entire home/apt,450,7,9,2019-09-07,0.15,5,295
854051,VILLA SAVANNA Menorca,4459815,Antonio,,Ciutadella de Menorca,40.0025,3.80652,Entire home/apt,450,7,2,2016-09-19,0.03,5,295
864172,Menorca.Nice apartment with views. ,3571207,Gemma,,Es Mercadal,40.05321,4.11007,Entire home/apt,110,7,14,2018-07-18,0.18,1,362
877147,Loft en planta baja junto al puerto de Ciutadella,2914701,Francesc,,Ciutadella de Menorca,40.00094,3.83381,Entire home/apt,99,5,23,2019-09-10,0.31,3,115
877183,Estudio céntrico a un paso del casco antiguo,2914701,Francesc,,Ciutadella de Menorca,39.99795,3.84043,Entire home/apt,66,5,53,2019-09-16,0.69,3,358
920389,"House in the pine forest, Menorca",4690974,Enric,,Sant Lluís,39.83862,4.26048,Entire home/apt,270,3,4,2019-09-08,0.11,3,284
932244,"Camera con bagno privato - ""La rossa""",5013601,Alex,,Es Mercadal,40.00442,4.19521,Private room,57,3,87,2019-09-29,1.17,4,46
932315,"Camera con bagno privato - ""La verde""",5013601,Alex,,Es Mercadal,40.00474,4.19477,Private room,55,3,74,2019-09-23,0.98,4,60
954903,ALQUILO CASA CAMPO CON PISCINA ,5186207,Francisco,,Mahón,39.87657,4.26157,Entire home/apt,247,7,0,,,1,363
958828,MENORCAN ISLAND BEACH APARTMENT,5217925,"Balbisar,",,Es Mercadal,40.0345,4.1647,Entire home/apt,95,3,15,2019-07-28,0.24,1,149
959071,Apartamento con piscina a 50 m mar,5219222,Salustiano,,Ciutadella de Menorca,40.00141,3.80019,Entire home/apt,50,3,44,2019-06-11,0.60,3,245
967834,TOWN HOUSE WITH PRIVATE POOL,5719722,Roser,,Ciutadella de Menorca,39.99804,3.84306,Entire home/apt,113,2,79,2019-09-19,1.08,2,255
976380,Apartamento Binibeca Nou (E),5342587,Willy&Yago,,Sant Lluís,39.8204,4.2472,Entire home/apt,75,3,73,2019-09-24,0.94,3,180
976381,Apartamento Binibeca Nou (P),5342587,Willy&Yago,,Sant Lluís,39.82071,4.24785,Entire home/apt,69,3,62,2019-09-26,1.17,3,148
976386,Apartamento Binibeca Nou (C),5342587,Willy&Yago,,Sant Lluís,39.82108,4.24738,Entire home/apt,55,3,47,2019-09-05,0.89,3,146
994133,White Cottage 6,5460821,Joana,,Ciutadella de Menorca,39.94053,3.96061,Entire home/apt,50,3,45,2019-09-07,0.59,2,165
999469,TRANQUILO APTO DE 2 HAB. EN C BOSCH,715601,Jose Luis,,Ciutadella de Menorca,39.92921,3.83065,Entire home/apt,39,1,8,2019-08-22,0.11,3,365
1029964,Casa Esmeralda A a 100mt dal mare,5667074,Daniele,,Es Mercadal,40.02464,4.18634,Entire home/apt,95,3,27,2019-09-19,0.54,2,365
1035715,Flat in the port of Mahon,5701255,Candelas,,Es Castell,39.88258,4.28443,Entire home/apt,60,4,41,2018-08-31,0.64,1,0
1047898,MENORCA CON ENCANTO Y ESPECIAL,5716562,Carmen,,Ferreries,39.98476,4.00948,Entire home/apt,75,7,40,2019-09-07,0.53,3,358
1051299,Seaside property in Binibeca,5787654,Laura,,Sant Lluís,39.81527,4.24737,Entire home/apt,126,4,15,2019-09-03,0.20,6,362
1052325,Es cucó. Ciutadella. Cap d’Artrutx,5794418,Silvia,,Ciutadella de Menorca,39.9299,3.82455,Entire home/apt,70,4,6,2019-08-24,0.08,2,364
1053577,Apartment for rent only 100m beach,5801428,Cosme,,Ciutadella de Menorca,40.00219,3.79922,Entire home/apt,125,7,13,2019-08-05,0.26,1,329
1054514,Private villa with pool & by sea,5787654,Laura,,Mahón,39.85053,4.17163,Entire home/apt,170,3,3,2018-03-05,0.05,6,55
1094052,...slow and cosy country-house,6010920,Claus + Karina,,Ciutadella de Menorca,39.97646,3.85539,Entire home/apt,97,7,19,2018-08-19,0.25,1,179
1094228,Apartment in Ciutadella de Menorca,6011817,Dolores,,Ciutadella de Menorca,39.99644,3.82953,Entire home/apt,120,7,18,2019-09-17,0.24,2,263
1124485,Calan Blanes-Ciutadella de Menorca,5566855,Albert,,Ciutadella de Menorca,40.00536,3.81379,Entire home/apt,55,4,39,2019-09-07,0.52,1,31
1141365,Wonderful antic Villa.Perfect for family vacation!,6259147,Cristina,,Sant Lluís,39.84229,4.25673,Entire home/apt,360,3,22,2019-09-08,0.29,1,359
1162522,House in the centre of Ciutadella,6367744,Jose Ignacio,,Ciutadella de Menorca,40.00259,3.83603,Entire home/apt,70,1,77,2019-09-20,1.20,1,317
1208231,White Cottage 5,5460821,Joana,,Ciutadella de Menorca,39.9416,3.9601,Entire home/apt,50,4,46,2019-09-17,0.62,2,222
1211972,Sa Blanca. Impresionantes vistas,6653911,Aitor,,Es Mercadal,40.0543,4.05749,Entire home/apt,250,5,5,2019-08-27,0.13,1,358
1229737,casita en primera linea de mar,6708412,Rentals,,Ciutadella de Menorca,39.99995,3.82949,Entire home/apt,100,3,72,2019-09-26,1.94,1,4
1230705,Bajo con piscina y jardin privado,6712383,Marta,,Ciutadella de Menorca,39.92834,3.83228,Entire home/apt,67,5,17,2019-09-20,0.32,1,364
1231968,"Casa con terraza, piscina y paddel",6718553,Mencia,,Ciutadella de Menorca,39.98473,3.83351,Entire home/apt,100,3,20,2019-09-08,0.27,1,357
1241701,"Beautiful villa with private pool, garden & forest",3399123,Eberhard&Aurélie@Es-Flats,,Es Mercadal,39.99825,4.15391,Entire home/apt,360,4,14,2019-08-20,0.27,1,353
1270058,Big beautiful Villa with pool,6912161,"Joseba,",,Es Mercadal,40.02651,4.16603,Entire home/apt,150,7,35,2019-09-18,0.46,1,29
1326812,"Apartment in Cala en Forcat,Menorca",6960307,M Carmen,,Ciutadella de Menorca,39.99856,3.80075,Entire home/apt,200,5,13,2018-07-20,0.25,1,365
1335440,Alquilo habitación exterior.,7146172,Miguel Angel,,Ciutadella de Menorca,39.9967,3.83529,Private room,40,4,60,2019-09-21,0.80,1,325
1348388,Farmhouse whit pool in Menorca,7315793,Maria,,Alaior,39.92186,4.14912,Entire home/apt,106,4,61,2019-09-27,0.82,1,159
1361929,Exclusive apartment with sea views,2847217,Sara,,Ciutadella de Menorca,39.99912,3.79746,Entire home/apt,105,5,38,2017-09-16,0.51,1,0
1384034,Espectacular casa en el centro de la isla.,7492178,Jaume,,Es Mercadal,39.98769,4.09219,Entire home/apt,125,3,6,2018-08-12,0.15,1,0
1437085,ENJOY  MINORCA'S BEACHES,2540372,Antonio,,Ciutadella de Menorca,40.00092,3.83101,Entire home/apt,100,4,2,2019-02-06,0.14,1,329
1441001,CHALET CERCA DE LA PLAYA,7738154,Jose,,Ciutadella de Menorca,39.92807,3.84113,Entire home/apt,100,4,15,2019-08-31,0.23,1,164
1448995, Casa moderna en villa jamaica,7776638,Guillermo,,Es Mercadal,40.03938,4.12157,Entire home/apt,200,6,6,2019-09-07,0.10,1,334
1456834,Apartamento cerca del mar,7813206,Juan Miguel,,Ciutadella de Menorca,40.0009,3.80302,Entire home/apt,35,5,76,2019-09-23,1.19,1,171
1475484,Fonduco Blue,7896642,Anja,,Es Castell,39.88485,4.28054,Entire home/apt,357,7,39,2019-06-23,0.95,3,312
1485806,Casa rural con encanto en San Luis,7925781,Judiht,,Sant Lluís,39.84726,4.26435,Entire home/apt,110,3,79,2019-09-05,1.07,1,365
1495694,PRIVATE POOL. FREE WIFI. SMART TV.VILLA FRANCISCA,7994722,Mateu,,Ciutadella de Menorca,39.98354,3.839,Entire home/apt,310,5,2,2018-07-31,0.08,1,354
1531842,"5 Bed Villa by Beaches, Menorca",8170828,David,,Es Mercadal,40.05009,4.06252,Entire home/apt,112,4,42,2019-08-31,0.64,1,276
1565297,"Na Joanassa, the Endemic House",1982567,Joanassa,,Es Mercadal,40.03285,4.19082,Entire home/apt,145,5,17,2019-08-20,0.33,1,337
1576952,Apartamento vistas al mar Les Pérgoles Son Parc,8382500,Salvador,,Es Mercadal,40.03249,4.16655,Entire home/apt,70,8,18,2019-08-16,0.36,2,93
1577084,Apartment Ses Amfores Son Parc,8382500,Salvador,,Es Mercadal,40.03164,4.16384,Entire home/apt,70,8,29,2019-09-14,0.46,2,215
1584877,Sea view penthouse in Calan Porter,8443770,Jose Antonio,,Alaior,39.86886,4.1343,Entire home/apt,80,3,35,2019-09-05,0.67,1,365
1627620,Nice Villa @ Ciutadella of Menorca,8135790,Sita,,Ciutadella de Menorca,39.9989,3.82714,Entire home/apt,400,4,26,2019-08-24,0.40,1,18
1644848,Villa in a very peaceful area,8729045,Alejandra,,Es Mercadal,40.02683,4.18606,Entire home/apt,214,12,1,2014-08-30,0.02,1,365
1653639,Cala Turqueta : in country-house.,8768816,José Luis,,Ciutadella de Menorca,39.97428,3.90354,Private room,31,1,118,2019-09-22,1.81,6,363
1657975,Simple and renovated Menorcan house,4256528,Daniel,,Ciutadella de Menorca,39.95448,3.84443,Entire home/apt,100,3,58,2019-09-26,1.16,2,304
1684947,Very nice and comfortable apartment,8908193,Beatriz,,Es Castell,39.87791,4.29064,Entire home/apt,50,2,71,2019-09-19,1.12,1,354
1688437,APTO ENTRE DOS BONITAS CALAS.......,8923234,Miren,,Ciutadella de Menorca,40.00113,3.8047,Entire home/apt,78,3,72,2019-09-19,1.08,1,337
1705950,Charming house in Old Town,9003615,Clara Y Ferran,,Ciutadella de Menorca,40.00027,3.83811,Entire home/apt,97,3,52,2019-09-16,0.81,1,155
1757585,Your cozy 3BD to enjoy Menorca!,9241543,Angelo,,Mahón,39.89351,4.25472,Entire home/apt,99,4,37,2019-09-11,0.59,1,261
1786152,Habitación de Silencio,9355051,Catalina,,Ciutadella de Menorca,40.02814,3.87648,Private room,75,1,40,2019-08-28,0.64,1,11
1790066,Menorcan Villa with exclusive Pool,9392971,Cris&David,,Mahón,39.86769,4.24225,Entire home/apt,520,7,10,2019-09-10,0.27,4,169
1814030,Apartamento vistas al mar,9502109,Juanjo,,Es Mercadal,40.03448,4.16589,Entire home/apt,69,5,21,2019-09-21,0.41,1,364
1863063,Apart.  con aire acondicionado al lado de la playa,5716533,Marea Costa Sur,,Ciutadella de Menorca,39.92686,3.84073,Hotel room,42,7,12,2019-09-19,0.74,8,191
1867067,Chalet Cala Santandria Menorca,9677271,Antonio,,Ciutadella de Menorca,39.97528,3.84433,Entire home/apt,49,5,1,2019-08-31,1,5,137
1867565,Villa Cala Morell con piscina,9677271,Antonio,,Ciutadella de Menorca,40.0547,3.88989,Entire home/apt,115,5,10,2019-09-15,0.16,5,137
1935527,"Villa with pool ""Mig Coster""",10015269,Javier,,Sant Lluís,39.8401,4.23959,Entire home/apt,205,7,1,2018-07-21,0.07,2,312
1935592,"Villa with pool ""Los Olivos""",10015269,Javier,,Sant Lluís,39.84228,4.24417,Entire home/apt,203,7,3,2019-08-27,1.15,2,329
2024297,"Villa S Illiot, Son Bou, Menorca",3533438,The Freelance-Holidays Team,,Alaior,39.9091,4.06893,Entire home/apt,99,5,2,2019-06-20,0.40,10,107
2064583,Menorca Breathtaking views,5582678,Pat,,Mahón,39.84559,4.17251,Entire home/apt,187,4,14,2019-09-14,0.28,2,281
2065493,Nice apartment in Ciutadella with countryview,10566506,Susana,,Ciutadella de Menorca,40.00289,3.84983,Entire home/apt,33,30,37,2017-09-22,0.59,1,302
2093490,just a precious place to stay!,1580209,Pense,,Ciutadella de Menorca,39.99543,3.85658,Entire home/apt,70,4,53,2019-09-15,0.81,2,358
2129587,Heated Pool  - great Kitchen,7845044,Jan,,Mahón,39.94044,4.24937,Entire home/apt,480,7,14,2018-08-19,0.35,1,364
2179832,Cala Macarelleta: in country-house.,8768816,José Luis,,Ciutadella de Menorca,39.97596,3.90538,Private room,31,1,125,2019-09-23,1.89,6,358
2184309,Cala Macarella : in country-house.,8768816,José Luis,,Ciutadella de Menorca,39.97453,3.90353,Private room,31,1,105,2019-09-13,1.61,6,354
2205672,Playas Son Saura: in country-house.,8768816,José Luis,,Ciutadella de Menorca,39.97421,3.905,Private room,31,1,66,2019-09-11,1.03,6,351
2205732,Cala Es Talaier : in country-house.,8768816,José Luis,,Ciutadella de Menorca,39.97422,3.90559,Private room,31,1,106,2019-09-22,1.58,6,357
2234973,"Apartment with Pool, Close to Beach",3454852,Jeff,,Alaior,39.8731,4.13454,Entire home/apt,40,3,34,2019-09-06,0.54,2,327
2240934,Apartment en Son Bou Playa - Menorca -Wi-Fi gratis,11439179,Juan,,Alaior,39.90201,4.0723,Entire home/apt,125,5,16,2019-09-15,0.31,2,332
2260658,Piso - Apartamento residencial,11439179,Juan,,Alaior,39.93391,4.14498,Entire home/apt,110,7,0,,,2,3
2266438,Villa fantastica fino a 10 persone,11572905,Arianna,,Sant Lluís,39.81551,4.24978,Entire home/apt,600,3,24,2019-09-24,0.39,1,362
2270324,VILLA ALTO STANDING,11593581,Natalia,,Ciutadella de Menorca,39.98588,3.84455,Entire home/apt,180,6,16,2019-09-29,0.25,1,116
2317185,VILLA ES BOUER,11833906,Mayca,,Ciutadella de Menorca,40.02385,3.83577,Entire home/apt,200,5,1,2018-07-24,0.07,2,326
2324751,AGROTURISMO BARRANCO 1,6277707,Manuela,,Ferreries,39.95738,3.99222,Private room,85,1,6,2019-09-09,0.12,8,365
2338789,Menorca Spain apartment seaviews and relax,11945059,Andrea,,Es Mercadal,40.00926,4.18649,Entire home/apt,70,7,25,2019-09-07,0.39,1,328
2343714,MENORCA - CAP D'EN FONT,11968759,Casabo Cartera,,Sant Lluís,39.82807,4.2073,Entire home/apt,270,4,29,2019-09-28,0.55,1,29
2367382,150m FROM THE BEACH CHARM HOUSE+GARDEN 2 to7 pers.,12094357,Marion,,Ciutadella de Menorca,39.97576,3.8423,Entire home/apt,100,7,9,2019-09-07,0.15,1,17
2371963,Alojamiento con encanto,12116708,Mila,,Sant Lluís,39.82213,4.23172,Entire home/apt,175,3,20,2019-07-21,0.30,1,0
2376077,Fisherman´s house,6518672,Victoria,,Es Mercadal,40.05716,4.13081,Entire home/apt,250,3,8,2019-06-01,0.16,1,363
2377369,comfortable apartment in Mahon 1,251975,Daniel,,Mahón,39.887,4.26911,Entire home/apt,100,3,64,2019-09-13,1.03,3,303
2395474,Cosy 3 bedroom apartment in Menorca,744681,Alfons &,,Es Mercadal,40.02299,4.16152,Entire home/apt,60,6,63,2019-09-28,1.01,1,327
2411327,Apartamento en Playa de Son Bou,12323549,Maria Gracia,,Alaior,39.90177,4.07292,Entire home/apt,32,2,155,2019-09-17,2.34,1,264
2433685,Seafront Paradise: Break away!,12440117,Mireia,,Es Mercadal,40.0323,4.16635,Entire home/apt,80,5,19,2018-09-23,0.30,1,148
2464920,SON BOU GARDENS PALM,12604465,Catalina,,Alaior,39.90384,4.07168,Entire home/apt,65,6,28,2019-09-18,0.44,2,61
2465312,ARENAL D'EN CASTELL - SES CASETES,12604465,Catalina,,Es Mercadal,40.02073,4.18324,Entire home/apt,65,6,22,2019-09-17,0.42,2,61
2476704,Villa with pool in la Argentina,5558099,Anna&Marga,,Alaior,39.91716,4.17283,Entire home/apt,165,5,14,2019-08-30,0.27,4,365
2477125,Camera con cucina e bagno privato - estudio,5013601,Alex,,Es Mercadal,40.00532,4.19466,Private room,55,5,34,2019-09-27,0.54,4,61
2493327,Apartamento a 50metros del mar,12761008,Conxa,,Ciutadella de Menorca,39.92571,3.82163,Entire home/apt,80,3,54,2019-09-21,0.82,1,196
2496956,FANTASTIC/ROMANTIC/VIEWS/DIRECTSEA/,12782015,Sandro,,Es Mercadal,40.04785,4.10952,Entire home/apt,95,4,22,2019-08-12,0.43,1,253
2534105,sauba,12978452,Isa,,Es Mercadal,40.02486,4.18607,Entire home/apt,90,6,6,2019-07-27,0.10,1,121
2542141,"Chalet zona rústica, 3km Ciutadella",13017340,Rosa,,Ciutadella de Menorca,39.96272,3.84304,Entire home/apt,90,3,29,2019-09-18,0.45,1,352
2581953,Villa 3 dormitonios piscina privada,13221699,Antonio,,Sant Lluís,39.8225,4.23307,Entire home/apt,110,5,9,2019-08-10,0.17,1,154
2588633,Villa Caterina - Punta Prima,13024728,Menorca Habitat,,Sant Lluís,39.81735,4.27983,Entire home/apt,168,7,1,2017-09-27,0.04,29,0
2602846,Chalet de lujo frente al mar,4191271,Silvia,,Ciutadella de Menorca,40.05807,3.8864,Entire home/apt,208,2,12,2019-07-19,0.19,1,29
2630492,APTO DE 1 HAB. IDEAL VACACIONES,13474150,Daniel,,Ciutadella de Menorca,39.92928,3.83213,Entire home/apt,105,4,15,2019-09-07,0.29,3,365
2638681,Chalet con piscina privada,3303716,Espe Y Dani,,Ciutadella de Menorca,39.9433,3.96071,Entire home/apt,100,2,73,2019-09-22,1.43,1,36
2673206,ULTIMA HORA!!!  28 AGOSTO AL 5 SEPTIEMBRE 250EUROS,13474150,Daniel,,Ciutadella de Menorca,39.92963,3.83109,Entire home/apt,105,6,11,2019-09-11,0.23,3,365
2680844,Fantástica habitación individual,13725833,Isabel,,Ciutadella de Menorca,39.9997,3.84058,Private room,35,2,106,2019-09-09,1.62,1,322
2697452,REFUGIO EN MENORCA,11695412,Andrea,,Es Mercadal,40.05242,4.11138,Entire home/apt,100,3,28,2019-08-23,0.44,1,365
2709082,Apartamento en Cala'N Bosch,13863594,Domènec,,Ciutadella de Menorca,39.92778,3.83078,Entire home/apt,130,6,14,2019-09-02,0.23,1,355
2722356,Nature et tranquillité,13066992,Costantina,,Alaior,39.90317,4.07737,Private room,60,6,4,2018-07-15,0.14,2,242
2744556,chalet unifamiliar ideal con niños,13760720,Xisca,,Ciutadella de Menorca,40.00276,3.80774,Entire home/apt,90,5,33,2019-09-22,0.52,1,268
2744936,Casa Lucia,14042580,Lucia,,Mahón,39.85037,4.17089,Entire home/apt,490,7,21,2019-08-18,0.33,1,364
2788836,Casita de pueblo.,11472898,Eva,,Ferreries,39.98296,4.01028,Entire home/apt,46,2,183,2019-09-29,2.85,3,342
2841216,Cute 2 bedroom Apartment by Santandria (Ciudadela),14505212,Nuria,,Ciutadella de Menorca,39.97527,3.84161,Entire home/apt,46,32,11,2017-09-02,0.17,1,364
2851556,Bonita casa de campo,14581346,Gibet,,Ciutadella de Menorca,40.02396,3.81428,Private room,50,1,85,2019-09-22,1.34,1,364
2853578,STARBAL CHALET,14589109,Tea,,Es Castell,39.88103,4.27949,Private room,35,1,103,2019-08-27,1.62,6,41
2874410,APART 2HABT ¡CONSULTAR OFERTAS!,13474150,Daniel,,Ciutadella de Menorca,39.93073,3.83222,Entire home/apt,125,4,8,2019-08-05,0.16,3,269
2876530,VILLA PARAISO with see views,2870531,Virginia,,Es Migjorn Gran,39.91754,4.03896,Entire home/apt,285,5,1,2015-10-18,0.02,2,207
2877983,bonic duplex,14710172,Ivan,,Ciutadella de Menorca,39.99722,3.82936,Entire home/apt,50,60,7,2018-08-27,0.11,1,358
2881869,Charming Apartment,14728402,Dolors,,Ciutadella de Menorca,39.94319,3.96172,Entire home/apt,110,31,6,2019-09-06,2.31,1,365
2891919,Nice apartment in Binisafua,14780477,Maria,,Sant Lluís,39.82975,4.21326,Entire home/apt,45,3,100,2019-09-22,1.54,1,197
2901429,Casa Rural Barbacoa,14827906,Fernando,,Ciutadella de Menorca,40.01245,3.92645,Entire home/apt,70,3,30,2019-08-20,0.48,3,0
2907505,Tipica casa menorquina en S.Climent,14853869,Joana,,Mahón,39.87288,4.2099,Entire home/apt,129,6,16,2019-09-11,0.26,1,1
2915884,SA SÍNIA - Apart Rural Sa Sinia,14827906,Fernando,,Ciutadella de Menorca,40.02287,3.92706,Entire home/apt,50,3,33,2019-09-04,0.53,3,1
2930085,Apartamento cerca de la playa,11992603,Josep,,Es Mercadal,40.02169,4.17916,Entire home/apt,70,5,38,2019-09-13,0.61,1,238
2957931,Traditional Menorcan Villa,15097175,Alexandre,,Sant Lluís,39.82221,4.24668,Entire home/apt,115,3,42,2019-09-10,0.65,1,244
2960427,New flat with views in Es Castell,12463975,Ester,,Es Castell,39.8803,4.28858,Entire home/apt,90,3,60,2019-08-26,0.94,1,360
3007235,Privacy and comfort in Minorca,15082843,Inma,,Sant Lluís,39.83227,4.20921,Entire home/apt,180,4,19,2019-08-27,0.29,1,84
3026108,DUPLEX SON PARC VISTAS COSTA NORTE,15416661,Raquel,,Es Mercadal,40.03353,4.16687,Entire home/apt,90,7,20,2019-08-31,0.32,1,336
3033543,Apartamento en primera línea de mar,11631313,Eva,,Es Mercadal,40.04855,4.10767,Entire home/apt,150,7,0,,,1,0
3073373,Apartament en el Norte de Menorca,15640372,Mònica,,Es Mercadal,40.03097,4.16531,Entire home/apt,45,2,19,2016-09-11,0.30,1,0
3091857,Alquiler Chalet unifamiliar,15722495,Jose,,Ciutadella de Menorca,39.96956,3.83393,Entire home/apt,75,4,25,2019-08-25,0.39,1,365
3116927,LOS ARCOS,15758225,Juan Francisco,,Sant Lluís,39.81943,4.24075,Entire home/apt,475,6,16,2019-07-28,0.31,1,168
3127181,ECOLOGICAL HOUSE AT CALA PREGONDA,15883965,Dora & Borja,,Es Mercadal,40.05368,4.04011,Entire home/apt,199,6,45,2019-09-23,0.71,1,3
3148291,Beautiful house in Fornells Menorca,15983928,Eugenia,,Es Mercadal,40.05709,4.13039,Entire home/apt,140,7,6,2019-09-01,0.10,1,358
3154604,Charming fully renovated apartment with WIFI,15784175,Roser,,Ciutadella de Menorca,40.00421,3.79636,Entire home/apt,60,2,40,2019-08-24,0.63,1,270
3169422,Spacious house with swimming-pool,11511696,"Loic, Estelle & Co",,Mahón,39.93361,4.25074,Entire home/apt,265,3,5,2019-09-09,0.15,1,365
3179799,SA TANCA,16124054,David,,Ciutadella de Menorca,39.97028,3.83235,Entire home/apt,80,3,16,2019-06-30,0.32,1,102
3212961,Cala Galdana Apartments (All Year! / Todo el año!),16276421,Carlos - Mandi - Susana,,Ferreries,39.93616,3.96444,Entire home/apt,65,2,22,2019-08-27,0.35,3,29
3238335,Apartamento Son Xouriguer,9677271,Antonio,,Ciutadella de Menorca,39.92843,3.84673,Entire home/apt,100,5,2,2018-05-05,0.04,5,0
3242383,APARTAMENT CALA EN FORCAT-MENORCA TO 200 m BEACHES,16406152,Marta,,Ciutadella de Menorca,40.00175,3.80041,Entire home/apt,50,2,37,2019-09-23,0.58,1,350
